S6,S5,S4,S2,S7,ITTH
TCGA.EJ.8468.01,0.124446551142697,2.00306394064484e-06,0.22657976236229,0.648969138517389,2.54491368414856e-06,0.544524880962138
TCGA.EJ.7782.01,0.297134288256589,2.83110367174367e-06,0.288071116471721,0.414791428983382,3.35184636630365e-07,0.673627097435433
TCGA.HC.7212.01,0.192188061230706,0.0120013698867222,0.79580931703738,9.68428257318986e-07,2.83416933828354e-07,0.342870051050793
TCGA.KK.A7AQ.01,0.11239616920875,0.355020297003202,1.8211395796407e-08,0.532462363210192,0.00012115236645961,0.590263738772102
TCGA.J4.A83K.01,0.105610641679417,0.142923042802619,0.526297545753106,0.220962909760438,0.00420586000441984,0.751752296111177
TCGA.VN.A88Q.01,0.167539154296436,0.106758326901368,0.725700117702657,4.49141782694372e-07,1.95195775679842e-06,0.478961347573846
TCGA.EJ.5498.01,0.213740545849242,0.0022794484653391,0.62134948928767,0.142874137979301,0.0197563784184478,0.618151784720838
TCGA.ZG.A9LY.01,0.484244746819003,0.0846762792747694,0.366362371110405,0.0647159398767413,6.62919081389207e-07,0.686747743894739
TCGA.VP.A876.01,0.312022497171587,0.1326367473858,0.527688717461405,0.0250073954615162,0.00264464251969214,0.668937917412026
TCGA.YL.A8SF.01,0.74309862577136,0.0750759687884624,0.181734187609216,6.92941383788857e-05,2.19236925828875e-05,0.450983726282961
TCGA.KK.A8I8.01,0.54728525642015,0.125285354391299,0.288467183434926,0.0388697808439168,9.24249097076463e-05,0.668455627425964
TCGA.KK.A7AV.01,0.306720416474044,0.139722080211693,0.168296393999935,0.385251600097597,9.50921673160041e-06,0.810823104848803
TCGA.YL.A8SI.01,9.66310985554786e-11,0.156827774348044,0.191107445961304,0.642450505689016,0.00961427390500423,0.581397647473036
TCGA.TK.A8OK.01,0.646294532472242,0.0613327847691914,0.0924573780216338,0.160873153657381,0.0390421510795517,0.679747767381812
TCGA.EJ.5508.01,0.216171580886814,3.89707260083356e-05,0.586742395695084,0.197041616316666,5.43637542770576e-06,0.599254924738298
TCGA.VP.A879.01,0.0821386885623716,0.126312708377801,0.558028724652317,0.229103622291555,0.0044162561159557,0.71683797200418
TCGA.ZG.A9L1.01,0.661719998260589,0.0264027630488568,0.176118723639156,0.11318903954457,0.0225694755068285,0.625811038643489
