S3,S7,S10,S2,S4,ITTH
TCGA.CV.5444.01,0.268996724406221,0.000216166520556221,0.101922649235128,0.0160521916783715,0.612812268159723,0.592874681177504
TCGA.CQ.A4C7.01,0.234880364733535,0.000824410987455901,0.0358844226639524,0.476664114099247,0.25174668751581,0.72444374238376
TCGA.CN.5365.01,0.0135378919701265,2.05992017906711e-05,0.153111380517545,0.195291587006448,0.638038541304091,0.591176657637312
TCGA.DQ.5624.01,0.118476927851618,7.77043931752925e-05,0.0295087993990998,0.640905807832736,0.211030760523371,0.603220147085845
TCGA.CR.7370.01,0.50597789786608,0.200475803675181,0.00152259043858752,0.104828016881169,0.187195691138983,0.76228858500988
TCGA.BA.5559.01,0.922864243750807,0.00132872889799476,0.00192428398969506,0.000113543205943926,0.0737692001555597,0.179099145006776
TCGA.CV.7247.01,0.158568522771575,0.000833370905624439,0.0707363002621084,0.27777572708743,0.492086078973263,0.739415221518974
TCGA.CV.A6JU.01,0.312783075577951,0.208986273055247,0.363170799636007,0.0472911269476049,0.0677687247831899,0.860710911105186
TCGA.DQ.7591.01,0.830538320058514,5.940775555104e-05,0.0423176370096457,0.0729361694925474,0.0541484656837417,0.396090340753186
TCGA.T3.A92M.01,0.450614081579534,0.000427577972202892,0.0887144675957354,0.126567235131986,0.333676637720542,0.748874514193542
TCGA.CN.5374.01,0.681937321009903,2.17895735881712e-05,0.121640111637298,0.0218552079318454,0.174545569847366,0.562799003413462
TCGA.CR.7369.01,0.432408964435073,0.012979439794837,0.00131766029132407,0.0855978035994999,0.467696131879266,0.617282456426623
TCGA.RS.A6TO.01,0.381248376884031,0.0542092691170364,0.367408821492148,0.164242310074488,0.032891222432296,0.809308257990546
TCGA.BA.6868.01,0.575316214164465,0.00013320230198866,0.218898154378067,0.20560082568028,5.16034751998054e-05,0.607364441581578
TCGA.F7.7848.01,0.509649561464839,0.139745718669792,0.000492598316612559,0.0721430684421499,0.277969053106607,0.725608468595975
TCGA.CR.7376.01,0.63660937437681,0.0361753480918457,0.0157491253265022,0.00435462145255411,0.307111530752288,0.533837749008095
TCGA.CV.7421.01,0.679105463977796,0.110829096613112,0.14381235215819,5.76641953365785e-05,0.0661954230555655,0.600071605683051
TCGA.CQ.5325.01,0.137595299228929,1.76580141103924e-06,0.10243271171261,0.267223164108696,0.492747059148353,0.750402474377919
TCGA.CV.7433.01,0.00044071171677273,0.00560198305420351,0.180354468557617,0.171147310380619,0.642455526290787,0.576437438804785
TCGA.CN.6012.01,0.360362126334962,0.321234755495309,0.02260365320874,0.000379257502274653,0.295420207458714,0.734082827720941
TCGA.CV.A45Z.01,0.503263903718124,0.147420497836466,0.0862803672234114,0.146158348303782,0.116876882918218,0.851947729123394
TCGA.BA.A6DG.01,0.177393746387742,3.81836440944609e-05,0.138758740219893,0.530707454550568,0.153101875197702,0.74856379112122
TCGA.CN.4729.01,0.265628650088387,0.041717687696692,0.0178750834534108,0.384646396117694,0.290132182643816,0.797244648590928
